,AAA10Y,BAA10Y,DEXCHUS,DEXUSEU,DEXUSUK,DFII10,DFII20,DFII30,DFII5,DFII7,DLTIIT,SP500,T10YIE,TEDRATE,WLEMUINDXD
2013/1/23,0.415845208,0.516531904,-0.199740093,0.064903523,-0.146072174,-0.144902345,1.774732626,-0.025870975,0.06160836,0.173813609,0.907956088,0.137830877,-0.593621467,-0.024836906,-0.374140926
2013/1/24,-0.37191389,-0.421803918,-0.003984483,0.993428093,-0.665493261,-0.242426531,0.34636567,0.423435405,-0.002130508,-0.004698976,-1.192624371,-0.062869436,-0.598324977,-0.024836906,-0.201309618
2013/1/25,-0.374003436,0.046533607,0.233043845,1.100236634,0.131164976,-0.355500656,-0.314764179,2.610059792,-0.081766366,-0.163695944,-10.7952779,0.664458977,1.203269889,-0.024836906,-0.326333476
2013/1/28,0.020920886,0.046533607,0.366869351,0.050353572,-1.292671661,-0.108778591,0.052530181,0.361765902,0.016151647,0.053652297,0.367806827,-0.311122249,0.295341935,0.777346224,0.431274622
2013/1/29,0.417957103,-0.42346469,0.181324007,0.356385582,0.773153963,-0.166636307,0.188953801,1.114675991,0.025512363,0.03720917,1.208039011,0.619068634,0.294179891,-0.024836906,-0.160658323
2013/1/30,0.810769531,1.461546273,-0.580369181,1.119425538,0.50298318,0.006036704,-0.143360144,0.333574129,0.015943585,0.02093556,0.00770732,-0.58526006,0.293026926,-0.024836906,0.397498553
2013/1/31,-0.760613562,-0.886843292,-0.199716242,0.28467702,0.744860229,0.120734961,-0.020928691,-1.084950301,0.071232681,0.152311059,-0.712491695,-0.406556535,0.584745066,-0.024836906,-0.425982797
2013/2/1,0.415845208,0.986530201,0.799759468,1.497171048,-1.276435855,-0.162647347,0.179413688,1.839174379,0.015430845,0.006557905,1.208039011,1.280579215,-0.000979199,0.742468696,-0.267905822
2013/2/4,0.413755662,0.513222057,0.613482278,-2.247638665,-0.065971693,0.174419703,-0.314764179,-1.730136558,0.015370704,0.084096503,-0.712491695,-1.606833356,-0.000979199,-0.760171441,-0.262524379
2013/2/5,0.020920886,0.046533607,-0.363853764,0.589934984,-0.972439272,-0.264906682,0.199447925,1.093156237,-0.019333466,-0.023503914,1.208039011,1.329229043,-0.000979199,-0.024836906,-0.235404722
2013/2/6,0.020920886,0.511584554,0.22230828,-0.557114699,0.050390621,0.117577035,-0.084805971,-1.084950301,0.042016782,0.100350778,-0.532441941,0.009680421,-0.291579848,-0.792142508,-0.239532293
2013/2/7,-0.369846338,-0.416891287,0.067974526,-2.012030899,0.681200306,-0.05295097,-0.154490276,-0.025870975,-0.010555211,0.022030899,0.00770732,-0.305201885,-0.292706207,-0.024836906,-0.139651513
2013/2/8,0.413755662,0.511584554,-0.014290235,-0.215244839,1.202557964,-0.1068535,-0.241305307,1.093156237,-0.071834645,-0.131372791,0.522135187,0.692868996,-0.293841332,-0.024836906,-0.407766512
2013/2/11,-0.760613562,-0.880316181,-0.014290235,0.680983875,-1.673053937,0.001897219,0.238337917,-0.378897417,0.043823836,0.157315489,0.00770732,-0.1448163,0.293026926,-1.629203164,0.613502861
2013/2/12,0.415845208,0.513222057,-0.014290235,0.511086258,-0.148070749,-0.1068535,-0.094387563,0.693019234,-0.074617795,-0.138184184,0.207762601,0.149567851,0.584745066,-0.024836906,-0.451402095
2013/2/13,0.020920886,-0.418517339,-0.014290235,-0.019229193,-1.269739914,-0.217495536,0.211046695,0.667795016,0.025941049,0.073085084,0.547856581,0.015447889,-0.000979199,-0.907238348,1.170728066
2013/2/14,0.413755662,0.513222057,-0.014290235,-1.578536256,-0.478800065,0.06283965,-0.087709483,-0.36094692,0.025653125,0.03720917,-0.269292301,0.028595174,-0.872781145,-0.953680529,-0.324178918
2013/2/15,0.020920886,0.046533607,-0.014290235,0.401769935,0.204091842,-0.220433832,0.11899297,0.996688374,-0.030796834,-0.032948171,0.498752102,-0.203525816,-0.588991449,0.955609141,-0.378207467
2013/2/18,0.020920886,0.046533607,-0.014290235,0.008611361,0.015338548,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,-0.063764065,-0.000979199,-0.024836906,1.516793136
2013/2/19,0.802455335,0.511584554,1.16811391,0.358910212,-0.998164346,-0.111938645,-0.020928691,-0.025870975,-0.002995271,0.018854052,0.136314287,0.91735157,0.295341935,-1.882524153,-0.426090684
2013/2/20,0.794314351,0.509958502,-0.701900376,-0.508862755,-1.537089105,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.055780231,0.00770732,-1.722570479,-0.296138289,-0.024836906,-0.358894228
2013/2/21,-0.74449945,0.046533607,0.314473363,-2.038972796,-0.438839428,0.067293136,-0.148683251,0.298218873,0.026088308,0.073919407,-0.232359019,-0.90668023,-0.297300333,-1.06295625,0.253802705
2013/2/22,0.407617618,0.046533607,-0.599600096,-0.530214276,-0.068534114,0.120734961,-0.230811182,-0.982458754,0.035368923,0.073085084,-0.269292301,1.10938437,0.296513165,-0.024836906,-0.440934347
2013/2/25,1.175000253,0.970153954,-0.106792074,0.093934647,-1.710833585,0.221289973,-0.347412566,-1.7012507,0.053458922,0.142445183,-0.974382246,-2.512304624,-1.186263735,1.078164897,0.797845445
2013/2/26,-0.736689038,0.505147862,-0.466586741,-1.668648893,0.172658461,-0.05295097,-0.125869936,0.706332016,-0.002379605,0.03720917,0.367806827,0.753257737,-0.000979199,-2.101075593,-0.164973386
2013/2/27,0.020920886,0.046533607,-0.240598225,0.725739174,0.124158722,-0.103375918,0.092084959,0.327155467,0.006650169,0.020766043,0.307790242,1.638078957,0.601145345,3.504768863,-0.28582218
2013/2/28,0.403631054,-0.410499219,-0.611131177,-0.348584398,0.716207067,0.100803788,-0.230811182,-0.719536967,0.015744441,0.070441595,0.522135187,-0.17932309,0.29769369,-0.024836906,-0.179186173
2013/3/1,0.78241599,0.505147862,0.119609174,-1.294066472,-1.898672595,0.093596534,-0.633085958,-1.104206289,0.042769264,0.118577221,-0.792513808,0.247014233,-0.000979199,-1.005282953,-0.396460696
2013/3/4,0.020920886,0.046533607,0.19166582,0.123934878,0.635760003,-0.146274754,1.028483767,0.734493669,0.015430845,0.03720917,0.727906334,0.552828047,-0.000979199,-0.024836906,0.367394522
2013/3/5,0.020920886,0.046533607,-0.405481008,0.339962375,0.185074484,-0.05295097,0.101502763,-0.025870975,0.032811773,0.083636823,0.00770732,1.215491771,0.594005528,3.089521126,-0.147828821
2013/3/6,-0.355961208,-0.410499219,-0.374817621,-0.408440959,-0.73565215,-0.245341539,0.431125906,1.438535007,-0.018984692,-0.007891978,1.036563055,0.081274632,0.294179891,-1.78963979,0.061638885
2013/3/7,0.020920886,0.046533607,0.263987458,1.565239135,-0.03331225,-0.309208901,0.238337917,1.337541491,-0.071834645,-0.133025555,0.662433696,0.179151131,-0.000979199,-0.024836906,-0.361438784
2013/3/8,0.020920886,-0.412080648,-0.580906137,-1.506592435,-1.274250652,-0.387916694,0.34636567,1.568441989,-0.076990582,-0.153603379,0.607873165,0.535494961,-0.000979199,-0.024836906,-0.207395033
2013/3/11,-0.357884076,-0.413673058,0.336291413,0.325653391,-0.327726824,-0.05295097,0.096605505,-0.025870975,0.10611877,0.254258446,0.00770732,0.37074341,0.293026926,-0.024836906,-0.199864745
2013/3/12,0.020920886,0.046533607,-0.210096382,0.138091119,-0.242444061,0.0721029,-0.129756649,-0.616004729,0.015876242,0.054555766,-0.172342434,-0.385151964,-0.586703464,-0.024836906,-0.266550288
2013/3/13,-0.359826666,-0.877086739,-0.25139118,-1.055264242,0.605387663,-0.05295097,-0.079695788,-0.025870975,0.015809867,0.03720917,0.00770732,0.111960738,0.294179891,0.955609141,-0.07217565
2013/3/14,1.16905139,1.441686447,0.068210185,0.370082767,1.412198289,0.007171083,0.040287036,0.58242074,0.033932985,0.071525261,0.00770732,0.685527343,0.293026926,-0.953680529,-0.122144272
2013/3/15,0.397802981,0.506740273,-0.138024935,1.480572854,1.048961764,0.065024379,-0.020928691,-0.025870975,0.033360618,0.087588112,-0.192347962,-0.280198596,-0.293841332,0.955609141,-0.360344301
2013/3/18,0.395899536,0.963762118,0.222913742,-1.709599677,-0.117672681,0.231262371,-0.314764179,-0.911071606,-0.002070366,0.053482781,-0.329885968,-0.800663006,-0.000979199,1.832850341,-0.160843623
2013/3/19,-0.352173449,-0.40892866,-0.034909035,-0.974059648,0.075842203,-0.000845191,-0.167846435,-0.643667249,0.015430845,0.085531829,-0.407792112,-0.387728292,-0.882997574,-0.024836906,-0.320307968
2013/3/20,0.020920886,0.046533607,-0.395750314,0.909303418,0.196789482,-0.257957315,0.387176154,1.249579396,-0.010790901,-0.025307273,0.907956088,0.831892131,-0.000979199,-0.024836906,-0.178777985
2013/3/21,0.020920886,0.046533607,0.233290713,-0.309458913,0.583321257,-0.05295097,-0.148683251,-0.325408563,-0.019874792,0.00466195,-0.112325849,-1.171381624,-0.298471563,-0.024836906,0.345072127
2013/3/22,0.020920886,0.046533607,-0.230839897,0.993410681,0.726130545,0.111593596,-0.160850352,-0.938308549,0.024709716,0.087057808,-0.249506614,0.895652373,0.29769369,-0.024836906,-0.441588704
2013/3/25,0.395899536,0.503566434,-0.169020855,-1.648143709,-0.644698799,-0.05295097,-0.020928691,0.292991617,0.015553652,0.03720917,0.00770732,-0.510421251,-0.000979199,-0.865219232,0.292335767
2013/3/26,0.020920886,0.046533607,0.016663363,-0.325697914,-0.321897604,-0.000845191,-0.098253819,-0.339672257,-0.011033138,0.021101617,0.00770732,0.977332191,-0.000979199,0.857564537,-0.379247942
2013/3/27,0.394015221,0.957458142,0.295230796,-1.098038774,-0.515583021,0.100803788,-0.265791597,-0.982458754,0.042514904,0.118577221,-0.442417064,-0.142440353,-0.595963927,-1.705601558,-0.164047866
2013/3/28,1.134607475,1.403593536,0.037271697,0.887477248,0.886648833,-0.05295097,0.077016472,0.644280915,0.015370704,0.052685055,0.00770732,0.478737347,-0.000979199,1.832850341,-0.327335718
2013/3/29,0.020920886,0.046533607,-0.375194723,-0.370451165,0.123735883,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,-0.063764065,-0.000979199,-0.024836906,-0.257266182
2013/4/1,0.020920886,-2.192309631,-0.323811267,0.607576476,0.484782078,-0.004101802,-0.204575871,-0.998140521,0.006650169,0.03720917,-0.192347962,-0.662024788,-0.000979199,-0.024836906,0.150868005
2013/4/2,-0.344821836,0.046533607,-0.902012655,-0.297197328,-1.413398543,-0.149146255,0.188953801,0.655835258,-0.019333466,-0.024093361,0.457831704,0.627926703,-0.000979199,-0.024836906,-0.362426008
2013/4/3,0.388474216,0.046533607,-0.324390445,0.169058933,0.342058285,0.046298133,-0.296399461,-1.343836359,0.015491822,0.085043721,-0.712491695,-1.474093083,-0.900567662,0.81554542,-0.439340558
2013/4/4,-0.710564558,-1.319853194,0.430401934,0.110626937,0.715929312,0.187537242,-0.812024236,-2.850082512,-0.002130508,0.021733286,-2.092873139,0.477632114,-0.000979199,-0.827020035,0.814333966
2013/4/5,-1.82598888,-2.714706387,-0.014290235,2.528480445,1.675899936,0.125697416,-2.224694852,-4.144512799,-0.011033138,0.052838281,16.21218515,-0.638124722,-0.607959586,-0.024836906,-0.20766489
2013/4/8,0.020920886,0.046533607,0.254406933,-0.264462014,-0.926718668,-0.264190616,-3.449009385,3.095625986,0.015616352,0.052685055,-1.072591202,0.779108374,-0.306936793,-0.024836906,-0.063008428
2013/4/9,0.020920886,0.046533607,-0.107261809,1.217646515,0.734529795,-0.143569717,0.34636567,2.220660929,-0.055674214,-0.07007026,-1.792790217,0.410216188,-0.000979199,0.81554542,-0.291494798
2013/4/10,-0.357884076,0.516531904,-0.882150837,-0.449018286,-0.008540586,-0.379584213,3.211261679,2.798340561,0.006650169,0.020766043,0.00770732,1.566289291,-0.308185599,-0.827020035,-0.205806176
2013/4/11,0.401668438,0.514871133,0.223660533,0.926113251,1.066157653,0.207577926,-0.480046641,-1.437976744,0.02537367,0.10367402,-1.021148415,0.411277231,0.924417129,-0.024836906,-0.430186995
2013/4/12,-0.357884076,-0.886843292,-0.500356962,-0.419370343,-0.340848586,0.091341957,-0.688736618,-1.926782586,0.034328388,0.100988572,-3.593287753,-0.443123343,-1.219854795,0.81554542,-0.136212644
2013/4/15,0.020920886,0.046533607,-0.51107564,-0.162973544,-0.615153381,-0.006975283,-0.755517411,-1.287752726,-0.065588021,-0.039418994,1.208039011,-3.135047353,-0.620448895,-0.024836906,0.154359896
2013/4/16,0.020920886,-0.42346469,-0.449314725,0.853010997,-0.032410368,-0.234188463,1.937974564,1.771354548,-0.012495667,-0.011113488,-1.432690709,1.849544548,-0.313284461,-0.024836906,-0.426020286
2013/4/17,0.020920886,0.046533607,-1.092225531,-1.302167964,-0.713022591,-0.101048612,0.188953801,-0.025870975,-0.032226109,-0.012639467,0.00770732,-1.979810519,-0.9417988,-0.024836906,0.35155361
2013/4/18,-0.740574218,-0.425137281,0.930492457,0.338616555,0.339017039,-0.492593482,0.89730721,1.621585754,0.026700532,-0.134371285,-10.7952779,-0.959887295,-3.176741563,0.777346224,-0.282343242
2013/4/19,1.559693375,0.519889035,-0.418600987,-0.077325479,-0.319734985,0.174419703,-0.699010586,-1.166417942,0.036259427,0.171962601,-1.792790217,1.11946482,1.656852696,-0.024836906,-0.401641189
2013/4/22,0.397802981,0.518204496,0.514757631,-0.22065878,0.111249573,0.159004742,-0.440693674,-0.832788557,0.025941049,0.072681983,0.00770732,0.559635806,0.972282456,-0.024836906,-0.065829889
2013/4/23,-0.729036413,-0.893462986,-0.356332929,-0.536572832,0.075251517,-0.003326419,-0.314764179,-0.025870975,-0.00285131,0.054555766,0.00770732,1.329595766,0.95985784,-0.024836906,-0.296910896
2013/4/24,0.399725848,0.046533607,-0.097253961,-0.207221404,-0.092469478,-0.004101802,-0.388223051,-0.867125476,0.044941841,0.105841352,0.907956088,-0.062917018,-0.000979199,-0.792142508,-0.285172308
2013/4/25,0.397802981,0.519889035,-0.792175874,0.109449563,2.124827943,-0.004853328,-0.020928691,-0.025870975,0.043823836,0.070095424,0.607873165,0.475801192,0.631504566,0.777346224,-0.277555296
2013/4/26,-0.354057763,0.046533607,-0.637355114,0.296565421,0.548546119,0.04178681,-1.000380318,-1.343836359,0.024709716,0.021101617,1.358080472,-0.310106175,-0.628192266,-0.024836906,-0.142698498
2013/4/29,0.774685075,0.518204496,-0.014290235,0.957400531,0.228001527,-0.098926658,2.917426191,0.91553287,-0.002253315,0.053482781,-0.506720548,0.897221838,-0.317221082,-0.792142508,-0.049107705
2013/4/30,0.394015221,0.516531904,-0.014290235,1.124254058,0.510975807,-0.192936646,0.958522936,0.872741786,-0.029214566,-0.027221041,-0.712491695,0.268544895,-0.953707908,-0.024836906,-0.298004635
2013/5/1,-0.350307977,-0.421803918,-0.014290235,0.349852667,0.474329188,-0.05295097,-0.314764179,-0.885413617,-0.039480197,0.003623209,0.607873165,-1.308507899,-1.287570106,-0.827020035,-0.284677699
2013/5/2,-0.352173449,-0.42346469,-0.918613616,-1.779646212,-0.67729353,-0.150649306,0.71366003,0.423435405,0.016223087,0.020051125,-0.442417064,1.194364454,-0.655462399,0.81554542,-0.057306753
2013/5/3,0.395899536,0.518204496,-0.066336294,0.667763019,0.533841499,-0.506775499,2.917426191,4.806668765,-0.031355745,-0.084216998,-6.59411698,1.345030587,0.989357222,0.777346224,0.197034722
2013/5/6,-0.352173449,0.516531904,1.130816062,-0.633948723,-0.278432492,-0.170926319,0.142313247,0.680181909,0.016444,0.07479346,0.457831704,0.191366858,-0.000979199,-0.024836906,-0.275466221
2013/5/7,-0.354057763,-0.421803918,-1.323617655,0.266520532,-0.808543827,-0.114251887,0.125989053,0.314982141,-0.003068901,0.03720917,0.187757073,0.635683215,0.324845771,0.742468696,-0.394540962
2013/5/8,0.020920886,-0.893462986,-1.357536771,1.325000441,1.138524676,-0.17800484,0.045852102,0.97935686,-0.012937494,-0.07292154,0.335070508,0.489756956,-0.974240855,-0.024836906,-0.283264175
2013/5/9,0.774685075,0.993244463,-1.09949251,-1.014413342,-0.701462789,0.077313478,-0.084805971,-0.025870975,-0.003296691,0.056940923,0.00770732,-0.556848927,0.656362006,-0.024836906,-0.257020582
2013/5/10,0.020920886,0.046533607,1.125014679,-2.134399659,-1.966571039,-0.365585645,0.312975273,1.568441989,-0.033450559,-0.021255281,0.700206372,0.514178631,1.30232068,-0.024836906,-0.167978173
2013/5/13,-0.352173449,-0.42346469,0.507399152,0.384367515,-0.497493652,-0.330848459,0.142313247,0.564262779,-0.034754647,-0.084216998,0.307790242,-0.058034064,-0.641537225,-0.760171441,1.271840293
2013/5/14,-0.354057763,0.046533607,-0.420876941,-0.164467196,-0.379337109,-0.357960409,0.223934216,1.406700094,-0.004048975,0.015285001,0.350659231,1.292550742,-0.000979199,-0.792142508,-0.395061957
2013/5/15,0.774685075,0.518204496,0.277803505,-1.60828321,-0.703805564,-0.137446828,0.021047808,0.24128417,-0.004139646,-0.00725675,0.151747123,0.620144326,-0.970063766,0.777346224,-0.285992801
2013/5/16,-0.352173449,-0.42346469,0.329806251,0.605666421,1.266776116,0.294420891,-0.224981113,-1.343836359,0.017532204,0.128718746,-0.32571815,-0.733712142,-0.982704,0.742468696,-0.372923189
2013/5/17,0.395899536,0.046533607,-0.816751125,-1.152670881,-1.526375401,-0.756378989,0.358213875,1.668655947,-0.036509089,-0.092533859,0.580592899,1.313668031,-0.332545578,-0.760171441,-0.178258713
2013/5/20,-0.725267783,-0.425137281,-0.264721529,0.695122774,0.617982546,-0.05295097,0.092084959,0.234253771,0.017818573,0.131450375,0.131879564,-0.158399305,0.665087775,-0.792142508,-0.036889022
2013/5/21,0.397802981,0.519889035,-0.358767892,0.6635082,-0.62136594,0.249598716,-0.160850352,-0.796110485,0.006650169,0.059442131,-0.166534377,0.166571087,-0.000979199,0.777346224,-0.113373296
2013/5/22,-1.104015062,-1.368479059,-0.473840824,-0.658505258,-1.575956237,-0.972464721,0.327034387,2.378525333,-0.092991421,-0.22588086,0.650742154,-1.170195794,-0.33109134,-0.024836906,0.661100325
2013/5/23,0.020920886,-0.430227255,0.278360926,1.172962913,1.012547253,-0.05295097,-0.052187785,-0.025870975,-0.041395042,-0.068026842,0.055088834,-0.454770982,-0.332545578,-0.792142508,-0.151932273
2013/5/24,-0.740574218,-0.910430434,-0.285913691,-0.338535232,0.087909321,0.207577926,-0.084805971,-0.740430521,0.019132503,0.149962041,-0.130792491,-0.137495408,0.332054288,0.777346224,-0.450006494
2013/5/27,0.020920886,0.046533607,-0.014290235,0.008611361,0.015338548,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,-0.063764065,-0.000979199,-0.024836906,-0.187130418
2013/5/28,-0.748465359,-0.917390172,-1.038535889,-0.715954155,-0.770532971,-1.49588024,0.34636567,2.19819561,-0.10460015,-0.30480787,0.557859345,0.784208787,0.662153559,-0.792142508,-0.331247181
2013/5/29,0.020920886,1.0175191,0.519588921,1.085134437,0.743889166,-0.946192899,0.032495944,0.418387019,-0.061073134,-0.029962752,0.046015778,-1.006284962,-1.973002816,0.777346224,-0.307951447
2013/5/30,0.798363531,1.010457387,0.435468452,1.426126618,1.055450835,-1.616124346,0.107946523,1.060364231,-0.093489007,-0.173262854,0.195259146,0.427067201,-1.688547989,-0.024836906,-0.032053582
2013/5/31,0.020920886,1.003497649,0.330631314,-0.766599296,-0.249231956,-0.05295097,0.00276772,0.180061116,0.006650169,-0.003266219,0.041678971,-1.977068257,1.034785499,0.742468696,-0.173704522
2013/6/3,0.020920886,1.471689733,-0.306793497,1.594309717,1.990448789,1.197587731,-0.044248967,-0.433489135,0.068757393,0.327992889,-0.058977774,0.730051381,-0.34154738,-1.495505976,0.16022221
2013/6/4,1.175000253,1.926526795,-0.296475762,-0.320159274,-0.52082183,-0.946192899,0.073856951,0.806528214,0.021454798,0.03720917,0.14620713,-0.800721299,-0.343095417,0.777346224,-0.359139593
2013/6/5,0.399725848,1.43680829,-0.108393518,0.194765127,1.066912946,0.57231838,-0.020928691,-0.425254425,-0.007984292,0.072287841,-0.024444422,-1.906529615,-1.032014378,-0.792142508,-0.083203776
2013/6/6,1.905331358,-0.412080648,0.853678613,2.29745891,2.49854896,-0.574008762,0.023591838,0.381747185,0.006650169,0.071525261,0.040443638,1.0716403,-1.046334311,-0.024836906,-0.373841843
2013/6/7,0.020920886,0.506740273,-0.285816302,-0.076183806,-0.488716894,-5.055105774,0.151915714,1.371971098,-0.096982234,-0.231478521,0.232769512,1.652202697,0.352380275,1.579529353,-0.018924309
2013/6/10,0.020920886,0.046533607,-0.014290235,-0.10450009,-0.008170688,8.283973702,0.17238413,1.652669843,-0.106164852,-0.246118555,0.293500579,-0.110147805,-1.056103985,-1.495505976,-0.344239721
2013/6/11,0.756027546,0.963762118,-0.014290235,0.631100412,0.379778557,0.515475712,0.201156271,-0.197779504,-0.011033138,0.283856074,0.032371669,-1.421569742,-1.427814612,-0.024836906,0.113263551
2013/6/12,-0.34302898,0.046533607,-0.014290235,1.080256748,1.30594086,1.870954724,0.082952543,1.18804451,-0.083011669,-0.218770319,0.202355702,-1.183026104,-1.091784533,-0.024836906,0.050544825
2013/6/13,0.386663608,0.501995874,0.069291663,-0.552202565,0.026989076,-0.946192899,-0.242691323,-0.679407529,0.064522809,0.088129821,-0.058164541,1.913342385,-0.000979199,-0.024836906,-0.382029903
2013/6/14,0.384870752,0.500436072,-0.379913352,0.233610886,-0.124458889,-1.303489671,-0.053577078,-0.532780738,0.172719485,0.431844217,-0.083457113,-0.850766985,0.367969664,-0.024836906,-0.223531877
2013/6/17,0.020920886,0.046533607,-0.620525878,0.163112864,0.283488618,2.031280198,0.196108886,1.18804451,-0.058642041,-0.081181344,0.151747123,0.948214908,-0.368128311,-0.024836906,0.350989414
2013/6/18,-0.703428115,-0.405819702,0.35188805,0.934856031,-0.962558276,-0.261374087,-0.035475002,-0.842791668,0.058266308,0.122535667,-0.058977774,0.978146055,0.736918527,-0.024836906,-0.298511963
2013/6/19,-2.173535447,-2.222978717,-0.212959204,-0.033283409,0.389873404,3.296706264,0.052530181,1.678394607,-0.290980555,-0.772298617,0.261623639,-1.916121704,-0.731712869,-0.024836906,-0.420282659
2013/6/20,2.282213453,2.817394647,0.121683321,-2.645317958,-2.180556538,1.779735057,0.314883296,2.013837357,-0.338623891,-0.959763578,0.290931651,-3.408389702,-3.321518965,-0.024836906,-0.166342824
2013/6/21,-4.36799178,-2.667586251,0.519031317,-1.422446659,-1.119597219,0.830581808,0.024627199,0.827487906,-0.555925734,-4.021894162,0.165032347,0.293255742,-0.772933743,-0.024836906,0.411141661
2013/6/24,-0.756521759,-0.415276566,1.166400336,-0.305505168,0.384116846,0.21199367,-0.142439607,-0.025870975,-0.523849038,1.615749355,0.072010803,-1.687909929,-0.000979199,-0.024836906,-0.436168348
2013/6/25,-1.157583441,0.973383396,0.058715372,-0.148710847,0.18154842,-0.05295097,-0.032971129,-0.162212222,0.188535611,-0.034542656,-0.007814211,1.206300908,1.16895191,-0.024836906,0.092774207
2013/6/26,0.819262527,0.506740273,0.194273452,-1.050628087,-1.00473785,-0.248347642,-0.093780465,-0.84959934,0.484099454,-0.338633731,-0.086231682,1.218773554,-0.384987199,-0.024836906,-0.420979968
2013/6/27,0.415845208,1.422376373,0.194205592,0.152566251,-1.141666391,-0.574008762,-0.110356883,-1.028670724,0.758994497,-1.048037207,-0.140957615,0.76534438,1.542929889,-0.827020035,-0.046101397
2013/6/28,-3.514592095,-4.038588576,-1.202329893,-0.077695213,-0.284757198,0.134629835,0.033485289,-0.025870975,0.006650169,0.352917207,0.00770732,-0.637413794,-0.000979199,1.655927746,0.539903697
2013/7/1,0.020920886,0.046533607,-0.525887371,0.728164511,0.460210268,-0.347889343,-0.060281658,-0.478607176,0.224912699,-1.541331014,-0.082317557,0.6588849,1.133677605,-0.024836906,-0.353299626
2013/7/2,0.020920886,-0.890141444,0.006607965,-0.607835221,-0.896234511,-0.313479866,-0.047886075,-0.798116317,0.099811005,0.03720917,-0.087055709,-0.13663424,0.744224445,0.742468696,-0.288636313
2013/7/3,-1.628985172,-0.425137281,-0.285957982,-0.163988528,1.136404156,0.231262371,0.00653257,0.777766454,-0.080158792,-3.119871199,0.107734961,0.046429313,-0.000979199,-1.495505976,-0.389094815
2013/7/4,0.020920886,0.046533607,-0.014290235,0.008611361,0.015338548,-0.05295097,-0.020928691,-0.025870975,0.006650169,0.03720917,0.00770732,-0.063764065,-0.000979199,-0.024836906,0.808550458
2013/7/5,-1.666483037,-1.373532675,0.226133162,-2.496396322,-4.225943886,1.119429062,0.154294307,2.290865051,-0.4281004,10.03463034,0.329901616,1.300515431,1.10586739,0.777346224,-0.355443799
2013/7/8,-0.410740583,1.003497649,0.121550283,0.475549818,0.285179168,-0.431902092,-0.093183319,-0.717111561,0.431049534,-0.608557269,-0.104823776,0.638529764,-0.000979199,-0.792142508,-0.11713599
2013/7/9,0.455106691,-0.428518435,-0.473960699,-1.286830442,-1.148165539,0.00095156,0.004401955,0.260643239,0.006650169,0.158635338,0.042002511,0.903061121,-0.364580977,0.777346224,-0.393782573
2013/7/10,0.020920886,-1.38374898,0.435255654,1.063910917,1.22326994,0.21199367,0.041324591,0.538971332,-0.099449673,0.600973522,0.075015639,-0.039483655,-0.000979199,-0.024836906,-0.282441907
2013/7/11,0.884243823,1.010457387,0.131970933,2.923569005,2.366369198,-0.443744314,-0.080651351,-0.437735158,0.353886013,-0.710520391,-0.073396173,1.748844074,-0.731712869,-0.024836906,-0.272678877
2013/7/12,0.874320571,0.046533607,0.225941137,0.037314064,-0.214362556,-0.108778591,-0.058280659,-0.166080059,-0.023664072,0.195063189,-0.009278506,0.348997697,0.736918527,-0.024836906,-0.150939178
2013/7/15,0.020920886,-0.431948413,-0.014290235,-0.120531003,-0.226756167,-0.507692316,-0.110356883,-0.873134436,0.161918229,-0.823812749,-0.078030658,0.12009392,1.460488141,-0.024836906,-0.064875416
2013/7/16,-0.400930095,-0.913897695,-0.306636219,1.516312227,0.427445111,-0.452059066,-0.088946165,-0.763538168,0.145041266,-1.541331014,-0.082317557,-0.559737514,1.432650668,0.742468696,0.500343509
2013/7/17,0.869444002,0.046533607,0.048383926,-0.703606112,0.765137355,-0.28170805,-0.035192549,-0.025870975,0.15643818,0.03720917,-0.030197892,0.307207381,-0.000979199,-0.024836906,-0.285046018
2013/7/18,0.85985617,0.530254482,0.581056071,-0.220168513,0.123735883,-0.05295097,0.022282411,0.893639757,-0.060360257,0.03720917,0.085148074,0.609297536,1.405853848,-0.024836906,-0.446333024
2013/7/19,0.435701739,-0.435428283,-0.337774526,0.924850441,0.821818459,-0.793401517,-0.146858186,-1.197395761,0.148116624,2.141929417,-0.159349153,0.151550316,1.034785499,-0.760171441,0.518110028
2013/7/22,-0.391555628,-1.404629017,0.267596449,0.73518374,1.285659967,-0.160756031,-0.051536554,-0.337201381,-0.0145698,-0.0755437,0.00770732,0.208107568,0.339588982,-0.792142508,0.081288609
2013/7/23,-0.393859966,-0.442542111,-0.379538225,0.27824881,-0.127479373,0.505325236,0.072848593,0.764908255,-0.036509089,-0.205643166,0.089548117,-0.311422475,-0.67904738,2.381712482,-0.343889779
2013/7/24,-0.813301278,-1.426127723,-0.129147929,0.23534794,0.170178884,0.989164614,0.140680828,1.342785385,-0.216717918,-1.397827361,0.203413574,-0.573433014,-1.027327854,-1.436679213,-0.35065365
2013/7/25,0.442771867,1.039338999,-0.139612001,0.093534734,-0.389285895,-0.05295097,-0.034164523,-0.025870975,-0.047528474,-1.541331014,-0.009944617,0.278108356,-0.000979199,0.742468696,-0.380573671
