,AAA10Y,BAA10Y,DEXCHUS,DEXUSEU,DEXUSUK,DFII10,DFII20,DFII30,DFII5,DFII7,DLTIIT,SP500,T10YIE,TEDRATE,WLEMUINDXD
2013/4/25,0.010869565,0.009615385,-0.054347826,0.002669718,0.056050955,-0.045454545,0,0,-0.133333333,-0.054054054,-0.052631579,0.013283009,0.016666667,0.083333333,-0.63507109
2013/4/26,-0.010752688,0,-0.045977011,0.007607455,0.013570567,-0.095238095,-0.1,-0.142857143,-0.076923077,0.028571429,-0.166666667,-0.006009096,-0.016393443,0,2.285714286
2013/4/29,0.02173913,0.00952381,0,0.024915062,0.005355549,0.052631579,0.111111111,0.111111111,0.041666667,-0.027777778,0.133333333,0.023539885,-0.008333333,-0.076923077,1.940711462
2013/4/30,0.010638298,0.009433962,0,0.028729282,0.012429713,0.15,0.1,0.1,0.16,0.114285714,0.117647059,0.008010033,-0.025210084,0,-0.446236559
2013/5/1,-0.010526316,-0.009345794,0,0.008592911,0.011400175,0,-0.045454545,-0.090909091,0.172413793,0.051282051,-0.052631579,-0.029839066,-0.034482759,-0.083333333,-0.47815534
2013/5/2,-0.010638298,-0.009433962,-0.069879518,-0.044728435,-0.017052023,0.086956522,0.095238095,0.05,-0.029411765,0.024390244,0.055555556,0.030798188,-0.017857143,0.090909091,2.065116279
2013/5/3,0.010752688,0.00952381,-0.004317789,0.017094017,0.012937371,0.36,0.52173913,0.523809524,0.121212121,0.166666667,0.578947368,0.033770768,0.027272727,0.083333333,2.766312595
2013/5/6,-0.010638298,0.009433962,0.095403296,-0.016441359,-0.007256894,0.058823529,0.057142857,0.0625,-0.027027027,-0.040816327,0.066666667,0.005978377,0,0,-0.221998388
2013/5/7,-0.010752688,-0.009345794,-0.09976247,0.006686478,-0.020467836,0.027777778,0.054054054,0.029411765,0.027777778,0,0.03125,0.016323538,0.008849558,0.076923077,-0.794407043
2013/5/8,0,-0.018867925,-0.113456464,0.033948339,0.028358209,0.054054054,0.025641026,0.085714286,0.054054054,0.127659574,0.060606061,0.012776945,-0.026315789,0,-0.476070529
2013/5/9,0.02173913,0.019230769,-0.103174603,-0.025695931,-0.017706821,-0.051282051,-0.025,0,0.025641026,-0.018867925,0,-0.01128482,0.018018018,0,-0.384615385
2013/5/10,0,0,0.120575221,-0.054945055,-0.04964539,0.135135135,0.128205128,0.131578947,0.1,0.057692308,0.142857143,0.01332853,0.03539823,0,1.046875
2013/5/13,-0.010638298,-0.009433962,0.049358342,0.010077519,-0.013370647,0.095238095,0.068181818,0.046511628,0.090909091,0.109090909,0.075,0.000130971,-0.017094017,-0.071428571,16.04198473
2013/5/14,-0.010752688,0,-0.036688617,-0.004604758,-0.010400252,0.086956522,0.106382979,0.111111111,0.020833333,0.016393443,0.093023256,0.030998616,0,-0.076923077,-0.706830907
2013/5/15,0.02173913,0.00952381,0.02734375,-0.043176561,-0.01910828,0.02,0.019230769,0.02,0.020408163,0.032258065,0.042553191,0.015314547,-0.026086957,0.083333333,-0.308632544
2013/5/16,-0.010638298,-0.009433962,0.031368821,0.016518936,0.033766234,-0.078431373,-0.094339623,-0.098039216,-0.02,-0.0625,-0.102040816,-0.01485122,-0.026785714,0.076923077,-0.848618785
2013/5/17,0.010752688,0,-0.070967742,-0.031708284,-0.040515075,0.191489362,0.166666667,0.130434783,0.081632653,0.1,0.159090909,0.030839562,-0.009174312,-0.071428571,0.817518248
2013/5/20,-0.021276596,-0.00952381,-0.023809524,0.019238641,0.016366612,0,0.053571429,0.019230769,-0.018867925,-0.060606061,0.039215686,-0.002076587,0.018518519,-0.076923077,2.096385542
2013/5/21,0.010869565,0.009615385,-0.033536585,0.018072289,-0.017069243,-0.053571429,-0.06779661,-0.056603774,0,-0.016129032,-0.056603774,0.005061193,0,0.083333333,0.692607004
2013/5/22,-0.032258065,-0.028571429,-0.046267087,-0.018145957,-0.043250328,0.188679245,0.163636364,0.18,0.173076923,0.196721311,0.2,-0.024231046,-0.009090909,0,4.589272031
2013/5/23,0,-0.009803922,0.030871003,0.032141422,0.028082192,0,-0.015625,0,0.06557377,0.054794521,0.016666667,-0.008703158,-0.009174312,-0.076923077,0.299561283
2013/5/24,-0.022222222,-0.01980198,-0.027807487,-0.009342156,0.001998668,-0.031746032,-0.031746032,-0.050847458,-0.015384615,-0.051948052,-0.049180328,-0.001650704,0.009259259,0.083333333,-0.888806836
2013/5/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215370019
2013/5/28,-0.022727273,-0.02020202,-0.107810781,-0.019646365,-0.021609043,0.196721311,0.180327869,0.160714286,0.140625,0.178082192,0.189655172,0.019005396,0.018348624,-0.076923077,-0.545667447
2013/5/29,0,0.020618557,0.062885327,0.029659319,0.02038736,0.054794521,0.027777778,0.030769231,0.068493151,0.023255814,0.014492754,-0.020861937,-0.054054054,0.083333333,-0.563573883
2013/5/30,0.023255814,0.02020202,0.049883991,0.038147139,0.028638029,0.064935065,0.067567568,0.074626866,0.08974359,0.068181818,0.071428571,0.011017428,-0.047619048,0,2.122047244
2013/5/31,0,0.01980198,0.036464088,-0.020247469,-0.007122046,0,0.012658228,0.013888889,0,0.010638298,0.013333333,-0.042634821,0.03,0.076923077,0.319041614
2013/6/3,0,0.029126214,-0.029850746,0.042097206,0.053472449,-0.024390244,-0.0125,-0.02739726,-0.047058824,-0.073684211,-0.026315789,0.018212263,-0.009708738,-0.142857143,2.131931166
2013/6/4,0.034090909,0.037735849,-0.02967033,-0.008446566,-0.013927577,0.025,0.050632911,0.056338028,-0.012345679,0,0.054054054,-0.01670393,-0.009803922,0.083333333,-0.576007326
2013/6/5,0.010989011,0.027272727,-0.010192525,0.004814815,0.027620841,-0.012195122,0,-0.026666667,0.0125,-0.011363636,-0.012820513,-0.042243728,-0.02970297,-0.076923077,0.727861771
2013/6/6,0.054347826,-0.008849558,0.094965675,0.058975304,0.063836286,0.012345679,0.024096386,0.02739726,0,-0.011494253,0.012987013,0.026801656,-0.030612245,0,-0.669583333
2013/6/7,0,0.008928571,-0.027168234,-0.002088409,-0.012345679,0.097560976,0.094117647,0.093333333,0.086419753,0.093023256,0.08974359,0.039783693,0.010526316,0.166666667,1.25851198
2013/6/10,0,0,0,-0.002790373,-0.000581395,0.088888889,0.107526882,0.109756098,0.079545455,0.074468085,0.117647059,-0.001047505,-0.03125,-0.142857143,-0.565605807
2013/6/11,0.020618557,0.017699115,0,0.015389997,0.00901687,0.020408163,0.126213592,-0.010989011,0.010526316,-0.04950495,0.010526316,-0.030685456,-0.043010753,0,2.075835476
2013/6/12,-0.01010101,0,0,0.026179814,0.031709426,0.08,0.060344828,0.077777778,0.052083333,0.0625,0.083333333,-0.025830328,-0.033707865,0,1.256581697
2013/6/13,0.010204082,0.008695652,0.008592911,-0.013427325,0.000279408,-0.055555556,-0.130081301,-0.041237113,-0.02970297,-0.009803922,-0.028846154,0.046445479,0,0,-0.641296296
2013/6/14,0.01010101,0.00862069,-0.037273695,0.005444029,-0.003351955,-0.058823529,-0.018691589,-0.032258065,-0.091836735,-0.079207921,-0.03960396,-0.017928621,0.011627907,0,0.012906557
2013/6/17,0,0,-0.064159292,0.003722504,0.006446188,0.0625,0.123809524,0.077777778,0.04494382,0.032258065,0.06185567,0.023336493,-0.011494253,0,2.716615698
2013/6/18,-0.02,-0.008547009,0.041371158,0.022252192,-0.023391813,-0.009803922,-0.008474576,-0.051546392,-0.032258065,-0.020833333,-0.029126214,0.023656472,0.023255814,0,-0.291140976
2013/6/19,-0.06122449,-0.043103448,-0.021566402,-0.000989446,0.009124608,0.148514851,0.042735043,0.108695652,0.2,0.212765957,0.11,-0.041405769,-0.022727273,0,-0.801702457
2013/6/20,0.065217391,0.054054054,0.015081206,-0.062726973,-0.053122351,0.146551724,0.196721311,0.12745098,0.148148148,0.105263158,0.126126126,-0.076911459,-0.104651163,0,0.332682927
2013/6/21,-0.12244898,-0.051282051,0.058285714,-0.035575907,-0.028648165,0.097744361,0.02739726,0.052173913,0.153225806,0.142857143,0.072,0.008671466,-0.025974026,0,3.256954612
2013/6/24,-0.023255814,-0.009009009,0.122030238,-0.008035062,0.00952381,0.034246575,-0.073333333,0,0.06993007,0.076388889,0.029850746,-0.039213301,0,0,-0.859157352
2013/6/25,-0.035714286,0.018181818,0.006737247,-0.004050074,0.004260499,0,-0.007194245,-0.008264463,-0.013071895,-0.006451613,-0.007246377,0.031528299,0.04,0,1.913308913
2013/6/26,0.024691358,0.008928571,0.019120459,-0.027356747,-0.026060606,-0.026490066,-0.043478261,-0.05,-0.039735099,-0.032467532,-0.04379562,0.031157938,-0.012820513,0,-0.884325231
2013/6/27,0.012048193,0.026548673,0.018761726,0.003800836,-0.03018046,-0.068027211,-0.053030303,-0.061403509,-0.089655172,-0.073825503,-0.06870229,0.019721048,0.051948052,-0.083333333,1.865942029
2013/6/28,-0.107142857,-0.077586207,-0.104972376,-0.002271867,-0.008020533,0.02189781,0.032,0,0,0.007246377,0,-0.013463821,0,0.181818182,4.654867257
2013/7/1,0,0,-0.050411523,0.018975332,0.011966365,-0.035714286,-0.023255814,-0.028037383,-0.045454545,-0.043165468,-0.040983607,0.017118627,0.037037037,0,-0.531857814
2013/7/2,0,-0.018691589,0.002166847,-0.016014898,-0.02428891,-0.02962963,-0.015873016,-0.048076923,-0.023809524,-0.022556391,-0.042735043,-0.001706319,0.023809524,0.076923077,-0.289875836
2013/7/3,-0.053333333,-0.00952381,-0.028108108,-0.004542014,0.030461841,0.030534351,0.016129032,0.050505051,0.024390244,0.046153846,0.044642857,0.002583277,0,-0.142857143,-0.814391392
2013/7/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7173913
2013/7/5,-0.056338028,-0.028846154,0.025583982,-0.066159696,-0.11252384,0.133333333,0.103174603,0.144230769,0.111111111,0.139705882,0.145299145,0.031926847,0.034883721,0.083333333,-0.560915275
2013/7/8,-0.014925373,0.01980198,0.014099783,0.013029316,0.007879656,-0.052287582,-0.043165468,-0.042016807,-0.064285714,-0.058064516,-0.052238806,0.016089062,0,-0.076923077,0.552112676
2013/7/9,0.015151515,-0.009708738,-0.047058824,-0.035771704,-0.033759773,0.006896552,0.015037594,0.01754386,0,0.006849315,0.015748031,0.02191305,-0.011235955,0.083333333,-0.771324864
2013/7/10,0,-0.029411765,0.048260382,0.030012505,0.036042663,0.034246575,0.037037037,0.034482759,0.022900763,0.034013605,0.031007752,0.000542407,0,0,-0.41468254
2013/7/11,0.029850746,0.02020202,0.014989293,0.080938891,0.068157614,-0.052980132,-0.035714286,-0.025,-0.067164179,-0.059210526,-0.037593985,0.040477782,-0.022727273,0,-0.461016949
2013/7/12,0.028985507,0,0.024261603,0.000748783,-0.00631439,-0.006993007,-0.022222222,-0.008547009,0.008,0.006993007,-0.0078125,0.008978968,0.023255814,0,1.144654088
2013/7/15,0,-0.00990099,0,-0.003367003,-0.006688963,-0.056338028,-0.053030303,-0.051724138,-0.03968254,-0.041666667,-0.039370079,0.003976177,0.045454545,0,1.469208211
2013/7/16,-0.014084507,-0.02,-0.028836251,0.039414414,0.011447811,-0.044776119,-0.04,-0.045454545,-0.041322314,-0.036231884,-0.040983607,-0.010698304,0.043478261,0.076923077,4.313539192
2013/7/17,0.028571429,0,0.006362672,-0.01805706,0.020639148,-0.0234375,-0.008333333,0,-0.051724138,-0.045112782,-0.017094017,0.008058506,0,0,-0.246088511
2013/7/18,0.027777778,0.010204082,0.060063224,-0.005884516,0.002935421,0,0.025210084,0.057142857,0.027272727,0,0.034782609,0.014544079,0.041666667,0,-0.950489179
2013/7/19,0.013513514,-0.01010101,-0.030815109,0.023677395,0.021788618,-0.072,-0.073770492,-0.072072072,-0.053097345,-0.062992126,-0.075630252,0.004609076,0.03,-0.071428571,10.90419162
2013/7/22,-0.013333333,-0.030612245,0.027692308,0.018431514,0.033736474,-0.00862069,-0.017699115,-0.019417476,0.009345794,0.008403361,0,0.005802382,0.009708738,-0.076923077,1.443661972
2013/7/23,-0.013513514,-0.010526316,-0.03493014,0.00674237,-0.003694581,0.043478261,0.054054054,0.04950495,0.018518519,0.016666667,0.036363636,-0.005265806,-0.019230769,0.25,-0.488678469
2013/7/24,-0.02739726,-0.031914894,-0.011375388,0.00563976,0.004017305,0.091666667,0.094017094,0.08490566,0.090909091,0.081967213,0.087719298,-0.010873963,-0.029411765,-0.133333333,-0.561191626
2013/7/25,0.014084507,0.021978022,-0.012552301,0.002103049,-0.010464758,0,-0.0078125,0,0.016666667,0.007575758,-0.008064516,0.007346048,0,0.076923077,-0.840366972
2013/7/26,-0.027777778,-0.021505376,-0.031779661,0.012242043,0.01088647,-0.007633588,-0.015748031,-0.026086957,-0.016393443,-0.015037594,-0.016260163,0.002368786,-0.02020202,0,1.063218391
2013/7/29,0.014285714,0.021978022,0.007658643,-0.002418798,-0.004,0.015384615,0.008,0.017857143,0.025,0.030534351,0.016528926,-0.010668107,0.010309278,0,1.403899721
2013/7/30,0.014084507,-0.010752688,-0.008686211,0.001385521,-0.03429101,0.007575758,0.007936508,0.00877193,0.008130081,0.007407407,0,0.001074902,0.010204082,-0.142857143,4.23986095
2013/7/31,0.013888889,0,-0.033953998,0.005534417,-0.021433141,-0.060150376,-0.062992126,-0.069565217,-0.048387097,-0.044117647,-0.048780488,-0.000392003,0.050505051,0.083333333,-0.066342326
2013/8/1,-0.01369863,-0.02173913,0.020408163,-0.022359821,-0.010460935,0.08,0.084033613,0.08411215,0.033898305,0.061538462,0.085470085,0.036044331,0.038461538,0,-0.505210801
2013/8/2,0.027777778,0.022222222,-0.01,0.017945109,0.043607532,-0.044444444,-0.03875969,-0.043103448,-0.081967213,-0.065217391,-0.047244094,0.004607992,-0.046296296,0,-0.429392054
2013/8/5,0,0.02173913,-0.053872054,-0.003802281,0.022158911,0,0,0.018018018,0.017857143,0.023255814,0.008264463,-0.004144551,0.038834951,-0.076923077,0.803691275
2013/8/6,0.013513514,-0.010638298,-0.035587189,0.013532269,0.006193868,-0.023255814,-0.032258065,-0.044247788,-0.01754386,-0.03030303,-0.040983607,-0.016071458,0.028037383,0.083333333,-0.760465116
2013/8/7,0.013333333,0.032258065,-0.030750308,0.011297501,0.045244691,-0.031746032,-0.041666667,-0.046296296,0,-0.0078125,-0.042735043,-0.010800147,-0.018181818,-0.076923077,-0.425242718
2013/8/8,0.026315789,0.010416667,0.021573604,0.021327014,0.012073027,-0.008196721,-0.017391304,-0.009708738,0.008928571,-0.007874016,-0.017857143,0.011103975,-0.018518519,-0.083333333,-0.449324324
2013/8/9,0.012820513,0.010309278,0.01242236,-0.017898575,-0.013965668,-0.008264463,0,-0.009803922,-0.008849558,-0.007936508,0,-0.010129545,0,0,42.35582822
2013/8/12,0,-0.020408163,0.001226994,-0.00877489,-0.009442313,0.033333333,0.044247788,0.04950495,0.026785714,0.024,0.036363636,-0.003292862,0,-0.090909091,-0.131173058
2013/8/13,-0.012658228,0,-0.00122549,-0.022131427,-0.00714924,0.088709677,0.084745763,0.094339623,0.07826087,0.078125,0.087719298,0.00794592,-0.009433962,0,-0.273778502
2013/8/14,-0.012820513,0,-0.03190184,0.003133705,0.0240024,0.014814815,0.015625,0.025862069,0.040322581,0.043478261,0.024193548,-0.01474123,-0.019047619,0.1,-0.059430366
2013/8/15,0.012987013,-0.020833333,-0.086185044,0.002429712,0.012305889,0.072992701,0.069230769,0.067226891,0.069767442,0.048611111,0.062992126,-0.041063873,-0.038834951,0,-0.503099666
2013/8/16,-0.012820513,0,0.030513176,0.020083102,0.013892909,0.054421769,0.050359712,0.05511811,0.072463768,0.072847682,0.059259259,-0.009767119,-0.01010101,0,-0.828694818
2013/8/19,0.012987013,0,0.110363392,0.009164969,0.012560662,0.04516129,0.04109589,0.037313433,0.040540541,0.037037037,0.041958042,-0.017553,-0.030612245,-0.090909091,1.37535014
2013/8/20,0.012820513,0.021276596,0.016969697,0.026236125,0.003665069,-0.049382716,-0.046052632,-0.035971223,-0.051948052,-0.041666667,-0.040268456,0.011502661,0.021052632,0.2,1.887971698
2013/8/21,-0.025316456,-0.010416667,-0.014302741,-0.019010161,0,0.038961039,0.034482759,0.029850746,0.054794521,0.043478261,0.027972028,-0.017265693,-0.010309278,0,2.240097999
2013/8/22,-0.038961039,-0.031578947,-0.027811366,-0.002004678,-0.02752809,0.0375,0.013333333,-0.007246377,0.045454545,0.035714286,0.013605442,0.026050003,-0.03125,0.083333333,-0.900819156
2013/8/23,-0.013513514,-0.010869565,-0.007462687,0.010043522,-0.000577701,-0.060240964,-0.065789474,-0.072992701,-0.062111801,-0.068965517,-0.067114094,0.011726104,0.021505376,0,-0.58703939
2013/8/26,0.04109589,0,0.002506266,-0.007623467,-0.002890173,-0.032051282,-0.035211268,-0.031496063,-0.033112583,-0.018518519,-0.035971223,-0.011909192,0.021052632,0,32.20307692
2013/8/27,-0.026315789,-0.010989011,0.0125,0.006012024,-0.011594203,-0.046357616,-0.04379562,-0.048780488,-0.061643836,-0.056603774,-0.044776119,-0.047170657,0,-0.153846154,-0.607821333
2013/8/28,0.013513514,-0.011111111,-0.012345679,-0.020252324,-0.002346041,0.041666667,0.038167939,0.034188034,0.051094891,0.053333333,0.0390625,0.008432941,0,0.181818182,0.095699433
2013/8/29,-0.04,-0.033707865,0.00125,-0.033209082,-0.009406232,0.013333333,-0.007352941,-0.016528926,0.020833333,0.018987342,-0.007518797,0.005991824,-0.051546392,0.076923077,-0.030838904
2013/8/30,-0.083333333,-0.069767442,-0.012484395,-0.011216264,-0.005934718,0.019736842,0.022222222,0.025210084,0.027210884,0.01863354,0.03030303,-0.009648569,0,-0.071428571,-0.076101469
2013/9/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189547206
2013/9/3,0.060606061,0.025,0.013906448,-0.011343495,0.022686567,0.051612903,0.050724638,0.06557377,0.052980132,0.067073171,0.058823529,0.012740286,0,0.076923077,-0.884592023
2013/9/4,-0.028571429,-0.036585366,-0.006234414,0.01721047,0.028896673,0.042944785,0.034482759,0.030769231,0.050314465,0.028571429,0.034722222,0.024623525,-0.032608696,0,2.003508772
2013/9/5,0.014705882,0,-0.006273526,-0.032428622,-0.014184397,0.052941176,0.046666667,0.044776119,0.083832335,0.077777778,0.053691275,0.003611086,-0.011235955,0,-0.921728972
2013/9/6,0.057971014,0.050632911,0.01010101,0.016757741,0.011510791,-0.027932961,-0.01910828,-0.014285714,-0.044198895,-0.025773196,-0.01910828,0.000161914,0.011363636,0,1.111940299
2013/9/9,0,0.012048193,0.00875,0.033679685,0.025889047,-0.017241379,-0.019480519,-0.02173913,-0.023121387,-0.021164021,-0.019480519,0.029751412,-0.011235955,0,1.583038869
2013/9/10,-0.01369863,0.011904762,-0.017348203,0,0.001941209,0.011695906,0.013245033,0.007407407,0.01183432,0.005405405,0.006622517,0.021450531,0.045454545,0,11.03146375
2013/9/11,0.013888889,0,-0.015132409,0.014211438,0.021035151,-0.034682081,-0.032679739,-0.036764706,-0.046783626,-0.032258065,-0.032894737,0.008789931,0.032608696,-0.071428571,-0.970324048
2013/9/12,-0.01369863,0,-0.006402049,0.004784689,0.003252914,0.005988024,0.006756757,0.015267176,0.006134969,0.016666667,0.006802721,-0.009679607,-0.021052632,0.076923077,-0.524904215
2013/9/13,0.027777778,0.035294118,0.010309278,-0.013265306,0.011348284,-0.005952381,0,0,-0.006097561,-0.016393443,0,0.007822797,-0.010752688,0,1.169354839
2013/9/16,0.067567568,0.045454545,0.015306122,0.025508445,0.017632915,-0.023952096,0,0.022556391,-0.042944785,-0.016666667,0,0.01632244,0.02173913,-0.071428571,33.79925651
2013/9/17,0.012658228,-0.010869565,0.018844221,0.002352941,-0.006825939,-0.036809816,-0.033557047,-0.044117647,-0.038461538,-0.04519774,-0.040540541,0.011965841,0.042553191,0.076923077,-0.155325286
2013/9/18,0.1125,0.087912088,-0.003699137,-0.002012072,0.01691779,-0.133757962,-0.097222222,-0.076923077,-0.16,-0.130177515,-0.091549296,0.034284016,0.040816327,0,-0.687112685
2013/9/19,-0.04494382,-0.03030303,0,0.059139785,0.020275539,0.044117647,0.038461538,0.033333333,0.055555556,0.047619048,0.03875969,-0.00507752,0.009803922,0,0.513742926
2013/9/20,-0.035294118,-0.041666667,0,-0.001586294,-0.005605096,-0.021126761,-0.02962963,-0.032258065,-0.007518797,-0.025974026,-0.037313433,-0.019948324,0.019417476,0,0.303871829
2013/9/23,0.012195122,0.02173913,-0.011138614,-0.000635526,0.011529593,-0.043165468,-0.053435115,-0.05,-0.007575758,-0.006666667,-0.046511628,-0.013214777,0.028571429,-0.071428571,-0.324800328
2013/9/24,-0.024096386,-0.021276596,0.008760951,-0.009538951,-0.015197568,0.015037594,0,-0.00877193,0.022900763,0.020134228,-0.008130081,-0.00733476,-0.064814815,0,-0.863208978
2013/9/25,0.012345679,0.02173913,-0.022332506,0.014767255,0.019032922,-0.022222222,-0.008064516,-0.008849558,-0.037313433,-0.046052632,-0.016393443,-0.00777345,-0.00990099,0,17.06651885
2013/9/26,0.024390244,0.021276596,0.005076142,-0.01645049,-0.017163049,0.015151515,0.008130081,0.008928571,0.031007752,0.048275862,0.016666667,0.009940358,0.01,0.153846154,-0.759572901
2013/9/27,0.011904762,0.010416667,-0.018939394,0.017047282,0.031587057,-0.007462687,0.008064516,0.017699115,-0.015037594,-0.019736842,0,-0.011544108,-0.00990099,-0.133333333,1.062276672
2013/9/30,0.023529412,0.020618557,0.027027027,-0.000632511,0.010953448,-0.007518797,-0.016,-0.008695652,0.007633588,-0.006711409,0,-0.017214609,0.01,0,0.679207921
2013/10/1,0.011494253,0.01010101,0,-0.000316456,0.007141098,0.007575758,0.016260163,0.00877193,0,0,0.008196721,0.023097266,0.00990099,0,-0.531397406
2013/10/2,0.022727273,0.01,0,0.018360241,0.00391198,-0.022556391,-0.024,-0.017391304,-0.053030303,-0.033783784,-0.024390244,-0.001896705,0,-0.076923077,0.221767852
2013/10/3,0,0.00990099,0,0.015542431,-0.013395032,0,0.008196721,0.008849558,0.008,0.006993007,0,-0.025578501,-0.009803922,-0.083333333,0.140576725
2013/10/4,-0.011111111,-0.019607843,0,-0.018365473,-0.024685263,0.023076923,0.016260163,0.01754386,0.023809524,0.020833333,0.016666667,0.020433875,0.00990099,0,1.045146727
2013/10/7,-0.02247191,-0.02,0,-0.004053633,0.003290306,-0.007518797,-0.016,-0.025862069,0,-0.006802721,-0.016393443,-0.02432053,0,0,-0.781346578
2013/10/8,-0.022988506,-0.030612245,0.007518797,0.004070131,0.001765893,0.022727273,0.008130081,0.017699115,0.03875969,0.02739726,0.016666667,-0.035830054,-0.019607843,-0.181818182,4.863705199
2013/10/9,0.011764706,0,0.003731343,-0.021515435,-0.036766558,-0.007407407,0,0.008695652,-0.014925373,-0.013333333,0.008196721,0.001707957,0.03,0.111111111,-0.309056474
2013/10/10,-0.034883721,-0.031578947,-0.065675341,0.007010835,0.008366013,0.02238806,0.032258065,0.025862069,-0.015151515,0.013513514,0.032520325,0.064899402,0,-0.1,0.346374284
2013/10/11,0,0,0.063660477,0.007594937,-0.007778066,0,0,-0.008403361,0,0,-0.007874016,0.017932685,-0.009708738,-0.333333333,-0.427540255
2013/10/14,0,0,0,0,0,0,0,0,0,0,0,0.011490637,0,0,-0.056579373
2013/10/15,-0.012048193,-0.02173913,-0.221945137,-0.020414573,0.007577737,0.02919708,0.0390625,0.042372881,0.023076923,0.02,0.03968254,-0.01977378,0.009803922,-1,6.991432488
2013/10/16,0.012195122,0,-0.048076923,-0.001282462,-0.018153527,-0.028368794,-0.030075188,-0.032520325,-0.030075188,-0.019607843,-0.030534351,0.039209792,-0.019417476,0,-0.350915562
2013/10/17,0.012048193,0,-0.026936027,0.055858748,0.069202324,-0.03649635,-0.03875969,-0.025210084,-0.031007752,-0.04,-0.031496063,0.018656297,-0.02970297,0.8,0.238239958
2013/10/18,0.011904762,0,-0.024221453,0.00881727,0.00444664,-0.022727273,-0.016129032,-0.025862069,-0.008,0,-0.016260163,0.017904467,0.020408163,0.111111111,-0.830807811
2013/10/21,0,-0.011111111,-0.074468085,-0.006329114,-0.008607969,0.015503876,0.016393443,0.017699115,0.016129032,0.006944444,0.016528926,0.000247958,0.01,0,-0.623777988
2013/10/22,0.011764706,0.011235955,0.001915709,0.03215044,0.017861573,-0.053435115,-0.056451613,-0.043478261,-0.03968254,-0.048275862,-0.048780488,0.01550904,-0.01980198,0,1.116512992
2013/10/23,0.011627907,0.011111111,-0.175908222,0.002350867,-0.012186205,-0.008064516,0,-0.009090909,0,-0.007246377,-0.017094017,-0.012647992,-0.02020202,0,0.758019802
2013/10/24,0.011494253,0.010989011,-0.041763341,0.00703606,0.003700962,0,0,0,0.008264463,0.00729927,0.008695652,0.008792397,0.020618557,0.1,-0.586055418
2013/10/25,-0.022727273,-0.02173913,0.055690073,-0.004657933,-0.006882989,-0.016260163,-0.025641026,-0.027522936,-0.016393443,-0.014492754,-0.025862069,0.01179462,0.02020202,-0.090909091,0.096326531
2013/10/28,0,0,0.03440367,-0.002339865,-0.006683168,0.008264463,0.00877193,0,-0.008333333,0.007352941,0.008849558,0.003542556,0,0,0.083643584
2013/10/29,0.034883721,0.033333333,0.097560976,-0.004690707,-0.01794169,0,0.008695652,0.018867925,0.008403361,0,0.00877193,0.014844316,-0.00990099,0,0.832569858
2013/10/30,-0.011235955,-0.010752688,0.078787879,0.000294551,0.004821111,0.016393443,0.00862069,0.009259259,0,0,0.008695652,-0.012843382,0,0,-0.971128609
2013/10/31,-0.022727273,-0.032608696,0.013108614,-0.052120141,-0.002525253,0.024193548,0.025641026,0.009174312,0.033333333,0.03649635,0.017241379,-0.010194555,-0.01,0,9.753246753
2013/11/1,-0.023255814,-0.011235955,0.092421442,-0.032929481,-0.036962025,0.078740157,0.066666667,0.063636364,0.080645161,0.077464789,0.06779661,0.007758896,-0.02020202,0,-0.89331723
2013/11/4,0.023809524,0.022727273,-0.021996616,0.008994539,0.007360673,0,0.0078125,0.008547009,-0.014925373,-0.013071895,0,0.00949563,-0.020618557,-0.1,1.713207547
2013/11/5,0,0,-0.024221453,-0.014645018,0.024530271,0.03649635,0.046511628,0.050847458,0.015151515,0.01986755,0.047619048,-0.007417377,0.010526316,0,2.189151599
2013/11/6,0.034883721,0.044444444,-0.072695035,0.019386107,0.009169638,-0.049295775,-0.037037037,-0.016129032,-0.074626866,-0.058441558,-0.03030303,0.011329738,0.052083333,0,1.910161361
2013/11/7,0,0,-0.036328872,-0.04437401,-0.002776376,-0.014814815,-0.015384615,-0.024590164,-0.016129032,-0.020689655,-0.0234375,-0.034770432,-0.01980198,0,-0.979619362
2013/11/8,-0.02247191,-0.010638298,-0.005952381,-0.010945274,-0.018729436,0.097744361,0.1015625,0.092436975,0.081967213,0.098591549,0.104,0.036208174,0.01010101,-0.111111111,0.933823529
2013/11/11,0,0,0,0,0,0,0,0,0,0,0,0.001906521,0,0,11.7148289
2013/11/12,-0.022988506,-0.021505376,0.027944112,0.023809524,-0.02037658,0.020547945,0.007092199,0.007692308,0.022727273,0.012820513,0.007246377,-0.006243868,0,-0.25,-0.840909091
2013/11/13,0.023529412,0.021978022,0.017475728,0.009171307,0.030805687,-0.026845638,-0.014084507,-0.007633588,-0.044444444,-0.03164557,-0.014388489,0.021407414,-0.01,0,0.855263158
2013/11/14,0.045977011,0.032258065,-0.011450382,0.003894839,0.011238825,-0.048275862,-0.035714286,-0.030769231,-0.062015504,-0.045751634,-0.03649635,0.012625042,0.01010101,0,0.373860182
2013/11/15,-0.021978022,-0.020833333,0,0.003879728,0.007577671,0.014492754,0.007407407,0.007936508,0.016528926,0.006849315,0.007575758,0.010934494,0,0,3.241150442
